subj	task_num	task	trial_num	scene	obj	timeout	rt
4	1	Memorization	41	Bedroom A	Lipstick	n/a	1.2114254943856866
4	1	Memorization	42	Bathroom A	Toilet brush	n/a	0.8675253856560933
4	1	Memorization	43	Office A	Tape dispenser	n/a	0.8934875970712004
4	1	Memorization	44	Kitchen A	Pan	n/a	1.3872569898494025
4	1	Memorization	45	Kitchen A	Cheese grater	n/a	0.6679159773297054
4	1	Memorization	46	Kitchen A	Travel mug	n/a	1.4063295316611417
4	1	Memorization	47	Bedroom A	Handbag	n/a	0.7030853974926947
4	1	Memorization	48	Living room A	Pot plant	n/a	0.8531916830768475
4	1	Memorization	49	Bedroom A	Basketball	n/a	1.0913389631378672
4	1	Memorization	50	Bedroom A	Clothes hanger	n/a	1.1351223337758798
4	2	Search	1	Bedroom B	Drinking bottle	0	0.9555470999330282
4	2	Search	2	Kitchen B	Pepper mill	0	0.8886358998715878
4	2	Search	3	Kitchen B	Turkey	0	0.717879599891603
4	2	Search	4	Bathroom B	Towel stack	0	0.7465539001859725
4	2	Search	5	Office B	Ruler	0	0.9561679000034928
4	2	Search	6	Office B	Keyboard	0	0.35779789974913
4	2	Search	7	Bedroom B	Horseshoe	0	0.685664199758321
4	2	Search	8	Kitchen B	Corkscrew	0	1.6150730000808835
4	2	Search	9	Bathroom B	Plunger	0	0.492149299941957
4	2	Search	10	Bedroom B	Dustpan	0	2.5503957998007536
4	2	Search	11	Living room B	Cigarettes	0	0.9023104002699256
4	2	Search	12	Bedroom B	Dartboard	0	0.3568373997695744
4	2	Search	13	Bathroom B	Deodorant spray	0	6.222492900211364
4	2	Search	14	Office B	Multi socket	0	0.8996717999689281
4	2	Search	15	Office B	Sandwich	0	0.9035322000272572
4	2	Search	16	Living room B	Laptop	0	0.7656211000867188
4	2	Search	17	Bathroom B	Manicure set	0	2.510727900080383
4	2	Search	18	Kitchen B	Soup	0	0.2774340999312699
4	2	Search	19	Bedroom B	Football	0	0.4047412001527846
4	2	Search	20	Living room B	Record player	0	0.6855999999679625
4	2	Search	21	Kitchen B	Buns	0	1.0799695998430252
4	2	Search	22	Living room B	Mug	0	0.7767167002893984
4	2	Search	23	Bedroom B	Headphones	0	1.1659544999711215
4	2	Search	24	Bedroom B	Cereal	0	0.772868299856782
4	2	Search	25	Living room B	Wall clock	0	0.6127983997575939
4	2	Search	26	Bathroom B	Soap dispenser	0	0.5659964000806212
4	2	Search	27	Office B	Computer screen	0	0.35312929982319474
4	2	Search	28	Bathroom B	Curling iron	0	0.5918815000914037
4	2	Search	29	Living room B	Cactus	0	1.53571020020172
4	2	Search	30	Office B	Printer	0	1.571580400224775
4	2	Search	31	Bathroom B	Laundry basket	0	0.8617647001519799
4	2	Search	32	Kitchen B	Kitchen herbs	0	0.8844273998402059
4	2	Search	33	Kitchen B	Microwave	0	0.48057520017027855
4	2	Search	34	Living room B	Radio	0	0.8994307001121342
4	2	Search	35	Living room B	Painting	0	0.4125060001388192
4	2	Search	36	Office B	Paper racks	0	0.8948578000999987
4	2	Search	37	Office B	Parcel	0	0.6910721999593079
4	2	Search	38	Kitchen B	Coffee maker	0	0.7855018996633589
4	2	Search	39	Bathroom B	Hairbrush	0	1.0727240997366607
4	2	Search	40	Office B	Globe	0	0.38767140032723546
4	2	Search	41	Bedroom B	Baseball bat	0	0.7563307001255453
4	2	Search	42	Office B	CD	0	1.7711748001165688
4	2	Search	43	Kitchen B	Broom	0	0.5104139000177383
4	2	Search	44	Living room B	Flowers	0	1.1577686998061836
4	2	Search	45	Kitchen B	Pots	0	1.94004480028525
4	2	Search	46	Bedroom B	Camera	0	1.462174799758941
4	2	Search	47	Bathroom B	Razor	0	0.8920940002426505
4	2	Search	48	Bedroom B	Trophy	0	0.5404373002238572
4	2	Search	49	Bathroom B	Pills	0	3.5946089001372457
4	2	Search	50	Living room B	Candle	0	2.6940975999459624
